"time","aqa_montesori_nivel_calle.pm25"
"2020-06-09T06:00:00.000Z","2.6932515337423313"
"2020-06-09T07:00:00.000Z","2.9328449328449326"
"2020-06-09T08:00:00.000Z","3.2053789731051343"
"2020-06-09T09:00:00.000Z","2.934065934065934"
"2020-06-09T10:00:00.000Z","2.6984126984126986"
"2020-06-09T11:00:00.000Z","2.8970588235294117"
"2020-06-09T12:00:00.000Z","3.6202686202686203"
"2020-06-09T13:00:00.000Z","6.548899755501222"
"2020-06-09T14:00:00.000Z","11.14578313253012"
"2020-06-09T15:00:00.000Z","13.053333333333333"
"2020-06-09T16:00:00.000Z","13.200962695547533"
"2020-06-09T17:00:00.000Z","12.215590742996346"
"2020-06-09T18:00:00.000Z","10.355663824604141"
"2020-06-09T19:00:00.000Z","9.835365853658537"
"2020-06-09T20:00:00.000Z","9.534229828850856"
"2020-06-09T21:00:00.000Z","10.394018205461638"
"2020-06-09T22:00:00.000Z","11.351581508515816"
"2020-06-09T23:00:00.000Z","8.465853658536586"
"2020-06-10T00:00:00.000Z","5.82095006090134"
"2020-06-10T01:00:00.000Z","4.716564417177914"
"2020-06-10T02:00:00.000Z","4.2515262515262515"
"2020-06-10T03:00:00.000Z","3.851037851037851"
"2020-06-10T04:00:00.000Z","3.351213282247765"
"2020-06-10T05:00:00.000Z","3.32967032967033"
"2020-06-10T06:00:00.000Z","3.3797313797313797"
"2020-06-10T07:00:00.000Z","5.006127450980392"
"2020-06-10T08:00:00.000Z","8.250611246943766"
"2020-06-10T09:00:00.000Z","10.83434099153567"
"2020-06-10T10:00:00.000Z","10.425634824667473"
"2020-06-10T11:00:00.000Z","10.643636363636364"
"2020-06-10T12:00:00.000Z","11.775633293124246"
"2020-06-10T13:00:00.000Z","13.855421686746988"
